#filename	date	concept_num	concept
9307185	2016-01-01	HCCS	2
9484818	2016-01-01	CDH17	3
9166938	2016-01-01	IL19	1
23612800	2016-01-01	MMP2	2
1719181	2016-01-01	SARNP	1
11721174	2016-01-01	A2M	2
17664422	2016-01-01	CDKN2B	1
16642471	2016-01-01	HCCS	4
16642471	2016-01-01	GPAA1	12
10611146	2016-01-01	NR1I2	3
10611146	2016-01-01	CYP1A1	5
17121933	2016-01-01	DLD	1
17121933	2016-01-01	CTNNB1	1
21956462	2016-01-01	FEZF2	1
24060683	2016-01-01	BCL2	2
24060683	2016-01-01	BAX	1
18176971	2016-01-01	PTEN	6
18176971	2016-01-01	TNS1	2
20683966	2016-01-01	CBR1	8
21381070	2016-01-01	IL32	19
21381070	2016-01-01	CD14	1
24576478	2016-01-01	ACSL4	7
23019962	2016-01-01	IL2	3
12669234	2016-01-01	ARL1	1
12669234	2016-01-01	PTEN	15
12669234	2016-01-01	TNS1	1
20884624	2016-01-01	PTPN6	3
20884624	2016-01-01	MCL1	1
20884624	2016-01-01	TNFSF10	12
22076166	2016-01-01	ZNF267	10
23097274	2016-01-01	HMGA2	1
23097274	2016-01-01	AGO2	5
23097274	2016-01-01	AGO1	3
12531883	2016-01-01	IGF2-AS	10
23848338	2016-01-01	PTPN6	1
12771952	2016-01-01	HCCS	4
10606178	2016-01-01	MGAT5	7
24788845	2016-01-01	RAB5A	8
18583321	2016-01-01	MAPK3	2
18583321	2016-01-01	AQP3	1
18583321	2016-01-01	AQP5	12
8895013	2016-01-01	HCCS	1
17024127	2016-01-01	EZH2	8
11745434	2016-01-01	ABCC2	1
11745434	2016-01-01	ABCC3	7
18264086	2016-01-01	GPC3	8
18264086	2016-01-01	HCCS	1
16399378	2016-01-01	MAFK	2
7559100	2016-01-01	ELANE	1
7559100	2016-01-01	NDC80	1
19732323	2016-01-01	MBD2	1
19732323	2016-01-01	DNMT3A	5
10919712	2016-01-01	ITGB1	1
10919712	2016-01-01	PECAM1	2
12827550	2016-01-01	OGG1	1
12827550	2016-01-01	PTEN	1
12827550	2016-01-01	GTF2H3	1
12827550	2016-01-01	CDKN2A	1
11289138	2016-01-01	TRIM63	2
22593025	2016-01-01	DIAPH3	8
23542177	2016-01-01	CTGF	1
23542177	2016-01-01	TEAD4	2
23542177	2016-01-01	YAP1	8
23542177	2016-01-01	PPA1	1
23542177	2016-01-01	SIRT1	7
21741201	2016-01-01	MAPK8	4
22140464	2016-01-01	PKM	4
22140464	2016-01-01	HCCS	5
15980885	2016-01-01	CCND3	5
18821149	2016-01-01	PPARA	11
18318442	2016-01-01	SHOC2	1
18318442	2016-01-01	SOCS3	1
18318442	2016-01-01	GNMT	11
18318442	2016-01-01	RASSF1	1
18318442	2016-01-01	KRT8	4
21898499	2016-01-01	HNF1A	3
21898499	2016-01-01	MTOR	1
19015638	2016-01-01	FAM3C	7
19015638	2016-01-01	MTSS1	3
19015638	2016-01-01	CDH17	1
19015638	2016-01-01	TJP1	1
23213373	2016-01-01	HIF1A	1
23213373	2016-01-01	SLC7A5	1
23213373	2016-01-01	VEGFC	1
19826049	2016-01-01	PDCD1	1
19826049	2016-01-01	SARNP	1
19826049	2016-01-01	CD274	6
20031388	2016-01-01	MTOR	1
20031388	2016-01-01	TNFRSF10B	1
20031388	2016-01-01	RAG2	9
17097318	2016-01-01	IGF1R	16
20473876	2016-01-01	CYP1A2	1
20473876	2016-01-01	GNMT	10
20473876	2016-01-01	GSTA4	1
15816479	2016-01-01	AKR1C2	9
23164509	2016-01-01	MTOR	1
16627262	2016-01-01	KRT20	1
16627262	2016-01-01	HCCS	4
16627262	2016-01-01	KRT7	1
22640914	2016-01-01	SSTR2	7
22640914	2016-01-01	HCCS	1
9716029	2016-01-01	NODAL	2
12063553	2016-01-01	MMP1	2
12063553	2016-01-01	VEGFA	6
21132267	2016-01-01	MAPK8	4
21132267	2016-01-01	AKT1	3
21132267	2016-01-01	HCCS	1
21132267	2016-01-01	LCN2	10
17567706	2016-01-01	CD69	1
17390050	2016-01-01	SMAD4	5
20028922	2016-01-01	LARS	1
12379772	2016-01-01	IGF1R	1
10974410	2016-01-01	HCCS	1
19084931	2016-01-01	GABRA3	12
11798803	2016-01-01	ELANE	2
11798803	2016-01-01	PTCHD3	1
24863535	2016-01-01	BRAF	4
24863535	2016-01-01	PIK3CA	3
17902023	2016-01-01	ENPP2	5
21831731	2016-01-01	CCNE1	4
21831731	2016-01-01	CCNE2	2
21831731	2016-01-01	E2F1	6
20868507	2016-01-01	GPC3	10
11751497	2016-01-01	HCCS	4
16012954	2016-01-01	FRZB	1
17167981	2016-01-01	PROK1	1
19035311	2016-01-01	CD40LG	1
24173109	2016-01-01	ELANE	3
24173109	2016-01-01	CDH17	1
24173109	2016-01-01	HCCS	2
20878072	2016-01-01	GFAP	2
22362714	2016-01-01	FHL3	7
18554781	2016-01-01	CDKN1B	2
18554781	2016-01-01	BAX	1
12080637	2016-01-01	BCL2	1
12080637	2016-01-01	PCNA	1
20101389	2016-01-01	OGG1	1
20101389	2016-01-01	CCND1	1
20101389	2016-01-01	KRT18	1
20101389	2016-01-01	KRT8	1
24598942	2016-01-01	CDK6	1
24598942	2016-01-01	CCNE1	1
16189153	2016-01-01	CEACAM1	1
16189153	2016-01-01	ANPEP	2
23229794	2016-01-01	AKT1	10
15870913	2016-01-01	MAGI3	1
15870913	2016-01-01	FZD7	21
15870913	2016-01-01	PAX4	1
15870913	2016-01-01	FZD1	1
21982769	2016-01-01	SMAD4	2
21873167	2016-01-01	MICB	3
21873167	2016-01-01	MICA	6
21873167	2016-01-01	KLRK1	4
18281540	2016-01-01	HCCS	2
17352241	2016-01-01	SERPINB5	12
10488423	2016-01-01	IGF2-AS	4
21138334	2016-01-01	PTEN	6
21858812	2016-01-01	ATG7	1
21858812	2016-01-01	ZHX2	1
21858812	2016-01-01	MAP1LC3A	1
20025504	2016-01-01	DLL1	19
18357381	2016-01-01	CLDN7	5
18357381	2016-01-01	CLDN1	2
18357381	2016-01-01	CLDN3	1
18843197	2016-01-01	SOCS1	9
15063116	2016-01-01	BCL2L1	1
15063116	2016-01-01	JAK1	1
22681639	2016-01-01	ARL1	8
23178652	2016-01-01	KIAA1524	11
23178652	2016-01-01	AKT1	2
17289884	2016-01-01	FOXP3	3
22223074	2016-01-01	HCCS	1
23822752	2016-01-01	FGF2	1
23822752	2016-01-01	HCCS	1
23822752	2016-01-01	CTNNB1	1
23000392	2016-01-01	BAX	1
12077131	2016-01-01	BCL2	6
16685431	2016-01-01	HBEGF	2
16685431	2016-01-01	EREG	3
16685431	2016-01-01	NRG4	1
16685431	2016-01-01	AREG	1
16685431	2016-01-01	EPGN	2
16685431	2016-01-01	TGFA	2
14654895	2016-01-01	ZFHX3	9
21467946	2016-01-01	HCCS	2
19403029	2016-01-01	GOLM1	14
1713804	2016-01-01	CIC	13
10488714	2016-01-01	M6PR	1
10488714	2016-01-01	BAX	1
10488714	2016-01-01	MSH6	1
10488714	2016-01-01	E2F4	1
15632311	2016-01-01	CDKN1A	1
15632311	2016-01-01	E2F1	2
16098625	2016-01-01	FZD7	6
21187483	2016-01-01	VIM	2
24305552	2016-01-01	AKT1	1
24305552	2016-01-01	MSI1	5
24305552	2016-01-01	TNFSF10	11
23216644	2016-01-01	EPCAM	6
21660448	2016-01-01	ATF4	3
21660448	2016-01-01	GPR78	3
21660448	2016-01-01	TNFSF10	7
11866443	2016-01-01	SARNP	1
16718928	2016-01-01	HIF1A	5
16718928	2016-01-01	SMAD3	3
10566297	2016-01-01	HCCS	3
8195019	2016-01-01	EPHX1	1
24374650	2016-01-01	SFRP5	8
24374650	2016-01-01	SFRP1	8
22296371	2016-01-01	RUNX3	7
23483087	2016-01-01	HCCS	3
15586245	2016-01-01	STAT2	1
15586245	2016-01-01	BAX	1
15586245	2016-01-01	CCNE1	1
15586245	2016-01-01	KRT18	2
15586245	2016-01-01	BCL2	2
15586245	2016-01-01	MCL1	2
22370893	2016-01-01	HCCS	2
22370893	2016-01-01	NDE1	1
16326644	2016-01-01	KIR3DL1	5
22505225	2016-01-01	NDRG2	11
12523595	2016-01-01	HCCS	2
22583771	2016-01-01	ALDH1A1	18
15622489	2016-01-01	HCCS	1
24257301	2016-01-01	GOLPH3	1
18507106	2016-01-01	GLA	1
21554204	2016-01-01	HCCS	1
11281419	2016-01-01	DMC1	5
21047994	2016-01-01	CTNNB1	4
10357559	2016-01-01	MMP7	8
22333638	2016-01-01	NR4A1	1
19706799	2016-01-01	AKT1	4
19706799	2016-01-01	ERBB3	7
19706799	2016-01-01	HCCS	2
19706799	2016-01-01	IGF1R	3
23496901	2016-01-01	TNRC6B	2
23496901	2016-01-01	AGO2	1
22974233	2016-01-01	CORO1C	16
11131452	2016-01-01	MTR	2
11131452	2016-01-01	MAT1A	5
11131452	2016-01-01	CBS	2
21586224	2016-01-01	F2R	13
21586224	2016-01-01	HCCS	1
8840963	2016-01-01	BRCA2	2
24591127	2016-01-01	AKT1	1
24591127	2016-01-01	TFPI2	9
24591127	2016-01-01	TFPI	1
24591127	2016-01-01	IMPACT	1
23371285	2016-01-01	SNAI2	1
23371285	2016-01-01	TJP1	1
23371285	2016-01-01	VIM	2
23371285	2016-01-01	SNAI1	1
9924174	2016-01-01	PPARA	5
11033235	2016-01-01	CYP1A1	4
11031099	2016-01-01	SMARCAD1	5
11031099	2016-01-01	SMARCA2	2
19236911	2016-01-01	ARL1	9
19236911	2016-01-01	ENPP3	2
24059678	2016-01-01	MMP2	6
18199861	2016-01-01	HLA-H	6
11443619	2016-01-01	HCCS	4
11443619	2016-01-01	CTNNB1	11
24130050	2016-01-01	DPAGT1	3
24130050	2016-01-01	AKT1	3
11915030	2016-01-01	PTGS1	1
12869639	2016-01-01	CYP1A1	3
12869639	2016-01-01	MUC15	2
18406347	2016-01-01	ATF3	8
18406347	2016-01-01	MAPK8	4
20731380	2016-01-01	CEACAM1	1
20731380	2016-01-01	CCL16	3
19236842	2016-01-01	MGAT5	3
15033934	2016-01-01	MAT2A	1
15033934	2016-01-01	MAT1A	5
15033934	2016-01-01	MAPK8	2
22903704	2016-01-01	GNB2L1	8
22903704	2016-01-01	MAP2K7	9
22903704	2016-01-01	TNFSF10	2
22903704	2016-01-01	MAPK8	9
22964147	2016-01-01	FABP1	1
22964147	2016-01-01	KRT8	1
19360302	2016-01-01	F2R	3
19360302	2016-01-01	HCCS	1
19360302	2016-01-01	F2RL3	4
9462644	2016-01-01	HCCS	2
19159983	2016-01-01	HCCS	5
22749188	2016-01-01	VIM	2
22749188	2016-01-01	CTNNB1	5
20876284	2016-01-01	TNFSF10	8
20876284	2016-01-01	CFLAR	7
1657755	2016-01-01	CYP1A1	7
1657755	2016-01-01	CYP1A2	5
17088981	2016-01-01	C4A	3
17088981	2016-01-01	CCKBR	8
23512712	2016-01-01	HNF1A	1
23512712	2016-01-01	GFI1	1
23512712	2016-01-01	NFE2L2	1
23512712	2016-01-01	HNF4A	1
23726257	2016-01-01	TXN	2
21310960	2016-01-01	CDK1	1
21310960	2016-01-01	CCNB1	1
20878107	2016-01-01	TNFRSF10A	2
21223797	2016-01-01	AKT1	2
21223797	2016-01-01	MTOR	4
22132162	2016-01-01	MLH1	1
22132162	2016-01-01	CDH13	1
22132162	2016-01-01	TMEFF2	2
22132162	2016-01-01	MGMT	2
22132162	2016-01-01	TIMP3	2
22132162	2016-01-01	CDKN2A	1
23175187	2016-01-01	SQSTM1	4
23175187	2016-01-01	ATG5	1
23175187	2016-01-01	MAPK3	1
23623571	2016-01-01	PTEN	9
23623571	2016-01-01	TNS1	1
12094698	2016-01-01	CDKN2A	2
15567749	2016-01-01	PCNA	3
22815694	2016-01-01	TLR10	1
23097677	2016-01-01	SMO	2
23097677	2016-01-01	CTNNB1	1
22524824	2016-01-01	CTNNB1	7
23933814	2016-01-01	MAPK8	1
23933814	2016-01-01	TNFSF10	3
15659801	2016-01-01	IGF2-AS	2
16682817	2016-01-01	GPC1	1
23832208	2016-01-01	HINT2	7
18638391	2016-01-01	FST	3
15188178	2016-01-01	SMAD2	6
15188178	2016-01-01	VEGFA	2
10476206	2016-01-01	KIR3DL1	4
21308745	2016-01-01	CCAR1	1
21308745	2016-01-01	BCL2L1	1
21308745	2016-01-01	ENDOG	1
8094950	2016-01-01	CDH17	1
21533478	2016-01-01	PCNA	7
22276196	2016-01-01	KLF8	10
22276196	2016-01-01	MKI67	2
19816606	2016-01-01	RPS6	1
19816606	2016-01-01	CDKN1B	1
19110417	2016-01-01	CYP1A1	6
17570208	2016-01-01	FOXP3	3
17570208	2016-01-01	FOXP2	1
21674277	2016-01-01	BCL2	1
21674277	2016-01-01	RHOC	9
21674277	2016-01-01	BAX	1
21674277	2016-01-01	CDKN2A	1
16924703	2016-01-01	RHOC	7
22570534	2016-01-01	HMOX1	1
22570534	2016-01-01	CYP1A1	1
22570534	2016-01-01	GSTA1	5
12539559	2016-01-01	IFITM1	1
24101484	2016-01-01	TERT	1
2440568	2016-01-01	MX1	1
20196951	2016-01-01	SMAD4	17
20196951	2016-01-01	MMP9	1
20196951	2016-01-01	MMP2	1
20196951	2016-01-01	SMAD3	1
20196951	2016-01-01	TIMP1	1
20196951	2016-01-01	TGFB1	2
17903382	2016-01-01	CYP3A5	1
17050279	2016-01-01	IGF1R	2
23958557	2016-01-01	EPCAM	1
23958557	2016-01-01	JAG1	1
23958557	2016-01-01	HCCS	4
23958557	2016-01-01	KRT19	13
23958557	2016-01-01	LAMC2	1
23958557	2016-01-01	LAMB1	1
23958557	2016-01-01	VASP	1
18237276	2016-01-01	MTAP	8
19923081	2016-01-01	BIRC5	2
23836899	2016-01-01	AKT1	6
23836899	2016-01-01	TNS1	2
18300809	2016-01-01	NODAL	1
18300809	2016-01-01	CDH17	10
18300809	2016-01-01	CTNNB1	13
22927944	2016-01-01	MTSS1	5
22927944	2016-01-01	SPP1	5
7827137	2016-01-01	MPG	3
7827137	2016-01-01	MGMT	12
11562347	2016-01-01	BAX	1
19419892	2016-01-01	MTSS1	1
19419892	2016-01-01	GAPDH	3
11719434	2016-01-01	PRDM2	13
2154583	2016-01-01	GH1	3
16273601	2016-01-01	TNFRSF6B	11
24155878	2016-01-01	PNPLA3	8
25117712	2016-01-01	IGF2BP3	1
25117712	2016-01-01	LIN28A	3
25117712	2016-01-01	LIN28B	7
18845355	2016-01-01	NOX4	12
22964488	2016-01-01	GAPDH	7
23207185	2016-01-01	HCCS	1
24529171	2016-01-01	E2F5	5
15567743	2016-01-01	ITGB1	1
14647434	2016-01-01	HCCS	2
14647434	2016-01-01	VIM	5
14647434	2016-01-01	FLG	5
21062976	2016-01-01	MAPK8	1
21062976	2016-01-01	GADD45B	9
16476580	2016-01-01	NEK6	4
15659796	2016-01-01	TAC1	2
23352986	2016-01-01	SLC22A7	1
23352986	2016-01-01	SLCO1B3	1
23352986	2016-01-01	SLCO2B1	2
23352986	2016-01-01	SLCO1B1	3
23352986	2016-01-01	SLC22A2	1
23352986	2016-01-01	ABCB11	1
18555021	2016-01-01	XIAP	1
18555021	2016-01-01	BAX	1
18555021	2016-01-01	BCL2L1	1
18555021	2016-01-01	ITGB3	1
18555021	2016-01-01	SPP1	10
24398669	2016-01-01	HCCS	2
10433008	2016-01-01	MUC2	1
19567783	2016-01-01	ID1	9
17676662	2016-01-01	FEZF2	1
17676662	2016-01-01	RPLP0	5
18591938	2016-01-01	EZH2	12
24255131	2016-01-01	ST8SIA2	3
24255131	2016-01-01	ST6GAL1	3
24255131	2016-01-01	AKT1	3
18334282	2016-01-01	LAPTM4B	6
21756848	2016-01-01	ULBP1	7
21756848	2016-01-01	HCCS	2
12384525	2016-01-01	GLUL	10
12384525	2016-01-01	CTNNB1	5
19329856	2016-01-01	FOXP3	5
14636445	2016-01-01	BAX	1
14636445	2016-01-01	BCL2	2
14636445	2016-01-01	TNFSF10	8
14576465	2016-01-01	PEG10	6
18403914	2016-01-01	DCD	10
22993319	2016-01-01	SNAI1	1
22993319	2016-01-01	SNAI2	1
22993319	2016-01-01	RGS2	1
22993319	2016-01-01	FGFBP1	2
22993319	2016-01-01	ZEB2	1
22993319	2016-01-01	VIM	3
22993319	2016-01-01	KRT19	1
12270127	2016-01-01	SFTPC	1
12270127	2016-01-01	NACA	1
12192538	2016-01-01	TGFBR2	1
19101982	2016-01-01	CTNNB1	12
16167255	2016-01-01	MVD	1
16167255	2016-01-01	PCNA	1
23129123	2016-01-01	AES	2
23984316	2016-01-01	XRCC1	2
11585757	2016-01-01	CDC25A	6
16477590	2016-01-01	SQSTM1	6
12820894	2016-01-01	ELANE	13
8528962	2016-01-01	HCCS	1
22293947	2016-01-01	NAT2	4
17928010	2016-01-01	ZHX2	7
22166587	2016-01-01	SERPINC1	2
22473819	2016-01-01	MIR221	9
22473819	2016-01-01	CDKN1C	1
23922798	2016-01-01	MBD2	2
19292732	2016-01-01	PKHD1	15
16969075	2016-01-01	MAPK8	1
20840848	2016-01-01	CDH17	8
12965124	2016-01-01	PPARA	2
17803529	2016-01-01	GPX1	2
1379253	2016-01-01	IL19	1
20196119	2016-01-01	CTRL	2
23437163	2016-01-01	SLC39A6	13
16280383	2016-01-01	PPARD	1
16280383	2016-01-01	PPARA	15
11016633	2016-01-01	GJB1	1
9495250	2016-01-01	GNMT	7
23240027	2016-01-01	AKT1	1
23240027	2016-01-01	TNFSF10	2
23240027	2016-01-01	DIABLO	7
19912687	2016-01-01	SAA1	1
16441427	2016-01-01	ITGAV	1
16441427	2016-01-01	AKT1	5
17329690	2016-01-01	RPS6KA2	2
20044617	2016-01-01	PPARGC1A	6
20044617	2016-01-01	CDH17	5
11798540	2016-01-01	BCL2	5
22392728	2016-01-01	HDAC6	13
22392728	2016-01-01	MAP1LC3B	1
22392728	2016-01-01	HCCS	1
22392728	2016-01-01	BECN1	4
22392728	2016-01-01	MAPK8	2
22811581	2016-01-01	TBX3	1
22811581	2016-01-01	LGR5	1
22811581	2016-01-01	HCCS	4
22811581	2016-01-01	GLUL	1
22811581	2016-01-01	CTNNB1	3
24918094	2016-01-01	BCL2	2
24918094	2016-01-01	BAX	2
17572015	2016-01-01	ALPK2	3
17572015	2016-01-01	AVP	2
24160345	2016-01-01	EPCAM	3
12724925	2016-01-01	CYP1A1	3
12488433	2016-01-01	PTGS2	1
16357508	2016-01-01	SFTPC	1
21725309	2016-01-01	DEPDC5	3
23723713	2016-01-01	MIR122	10
23723713	2016-01-01	MIR221	4
17297450	2016-01-01	SMAD2	1
12736721	2016-01-01	M6PR	2
2162628	2016-01-01	NTS	1
19015273	2016-01-01	PTCH1	3
20842632	2016-01-01	HNF1A	1
20842632	2016-01-01	MIR122	10
20842632	2016-01-01	CYP7A1	2
20842632	2016-01-01	CUX1	6
19777212	2016-01-01	HSPA5	4
23262037	2016-01-01	FOXM1	4
9362156	2016-01-01	TH	1
9362156	2016-01-01	IL2	4
21283129	2016-01-01	ROBO1	7
23490384	2016-01-01	CLTC	4
23490384	2016-01-01	HSPA1B	4
10862032	2016-01-01	PRDM2	6
20103851	2016-01-01	PEMT	4
17404578	2016-01-01	PIM1	1
19177205	2016-01-01	KRT1	2
19177205	2016-01-01	HNRNPH1	2
21337558	2016-01-01	USP22	11
21990321	2016-01-01	GALNT2	8
21984181	2016-01-01	BNIP3	3
21984181	2016-01-01	PHB2	2
21984181	2016-01-01	USF1	2
22972156	2016-01-01	CHKA	2
12499787	2016-01-01	CDH17	8
24685721	2016-01-01	CD14	1
11825456	2016-01-01	HCCS	1
15946481	2016-01-01	PCNA	6
18222491	2016-01-01	CDKN1A	1
12713871	2016-01-01	ATF6	5
12713871	2016-01-01	HCCS	1
12713871	2016-01-01	XBP1	6
12713871	2016-01-01	ERN1	2
7959555	2016-01-01	F8	3
15922480	2016-01-01	XPC	7
15922480	2016-01-01	ERCC3	1
15922480	2016-01-01	RAD23B	2
15922480	2016-01-01	ERCC1	1
17130832	2016-01-01	CDKN2A	1
17130832	2016-01-01	CTNNB1	8
25044121	2016-01-01	NFKBIA	1
25044121	2016-01-01	ROMO1	8
14742323	2016-01-01	CDH17	1
14742323	2016-01-01	CTNNB1	12
14514377	2016-01-01	SQSTM1	9
21667306	2016-01-01	AKT1	2
21667306	2016-01-01	PIK3CA	1
1337870	2016-01-01	NRAS	1
23899605	2016-01-01	ALPL	2
9000597	2016-01-01	ITGB1	1
9000597	2016-01-01	IL19	1
17504447	2016-01-01	NODAL	1
22153863	2016-01-01	TNFSF10	1
14687797	2016-01-01	STK11	7
14687797	2016-01-01	HCCS	3
24156022	2016-01-01	PIK3CA	1
24156022	2016-01-01	PTEN	12
24156022	2016-01-01	TNS1	1
15910504	2016-01-01	PSMD10	1
15910504	2016-01-01	HCCS	5
20698225	2016-01-01	COPS5	11
12046073	2016-01-01	IL19	4
12046073	2016-01-01	VEGFA	1
15036762	2016-01-01	IGF2-AS	1
22980218	2016-01-01	KIAA1524	5
22980218	2016-01-01	AKT1	3
23178624	2016-01-01	UNC5C	10
23178624	2016-01-01	HCCS	2
17483347	2016-01-01	AKT1	1
15062571	2016-01-01	THRB	1
14720324	2016-01-01	AKT1	1
14720324	2016-01-01	DLD	1
14720324	2016-01-01	NUAK1	9
22677619	2016-01-01	CCND1	1
1772242	2016-01-01	MYCBP	1
21383048	2016-01-01	MAPK8	1
21383048	2016-01-01	PLAUR	1
14672622	2016-01-01	HCCS	2
12175536	2016-01-01	HCCS	2
16980951	2016-01-01	DLC1	1
16980951	2016-01-01	SERPINF2	3
16980951	2016-01-01	MT1G	4
16980951	2016-01-01	FGL1	4
18485417	2016-01-01	TNFSF10	6
2122232	2016-01-01	PGP	1
2122232	2016-01-01	ABCB4	4
23754492	2016-01-01	DCN	8
23193917	2016-01-01	PTEN	8
23193917	2016-01-01	ZHX2	1
23193917	2016-01-01	BCL2	1
10534339	2016-01-01	VEGFA	2
21472504	2016-01-01	RAF1	1
21472504	2016-01-01	IRAK1	1
21472504	2016-01-01	CASP8	1
21472504	2016-01-01	IKBKE	1
21472504	2016-01-01	IMPACT	1
21472504	2016-01-01	TNFRSF10B	2
21472504	2016-01-01	SOD1	1
21472504	2016-01-01	IL1R1	1
21472504	2016-01-01	NFKB1	1
21472504	2016-01-01	EGR1	1
21472504	2016-01-01	CARD10	1
15682470	2016-01-01	UGT1A1	2
15682470	2016-01-01	UGT1A7	12
20423715	2016-01-01	ATF3	1
20423715	2016-01-01	SMAD3	1
20423715	2016-01-01	SMAD4	2
20423715	2016-01-01	ATF2	1
10201372	2016-01-01	CCND1	1
10201372	2016-01-01	HRAS	1
16837130	2016-01-01	AKT1	1
19185004	2016-01-01	ABCB4	9
20844152	2016-01-01	LAMA4	1
20844152	2016-01-01	CYP7B1	1
20844152	2016-01-01	NOX4	1
9606811	2016-01-01	FASLG	2
22689435	2016-01-01	PER3	4
22689435	2016-01-01	IGFALS	3
19172229	2016-01-01	SOCS1	1
19172229	2016-01-01	CMTM5	1
19172229	2016-01-01	RASAL1	1
19172229	2016-01-01	ADAMTS8	1
12141830	2016-01-01	PCNA	3
16631581	2016-01-01	TPX2	2
16631581	2016-01-01	DLGAP5	7
12680194	2016-01-01	NME2	8
12680194	2016-01-01	FLG	1
21341053	2016-01-01	TIMP1	1
21341053	2016-01-01	TIMP2	1
11713986	2016-01-01	IGF2BP3	2
11713986	2016-01-01	KHDRBS1	1
11713986	2016-01-01	HDLBP	1
16225956	2016-01-01	TNFSF10	3
16225956	2016-01-01	IFNA1	10
21205474	2016-01-01	AKT1	3
15086604	2016-01-01	MVD	2
18164971	2016-01-01	SERPINA1	6
